rarity,role,cost,skilltype,faction,illustrator,atk0,maxatk0,hp0,maxhp0,max,id,name,skill,engname,engskill
4,공격,11,액티브,오리엔탈,zorim,364,2183,243,1462,3645,4204,® 화영,고양 III,® Hua Rong,Enhance III
4,방어,11,패시브,판타지,후니,242,1454,365,2190,3644,4206,스켈레톤,수호 III,Skeleton,Guard III
5,공격,11,패시브,SF,세발문어,312,2187,208,1456,3643,5091,천갈궁,격분 IV,Scorpio,Frenzy IV
5,공격,11,액티브,미스터리,쥰쥰,312,2187,207,1452,3639,5057,에델바이스,역행 IV,Eedelweiss,Regress IV
5,방어,11,액티브,판타지,Mirunai,207,1453,311,2178,3631,5082,하트의 여왕,철벽 IV,Queen of Heart,Fortify IV
5,회복,10,액티브,SF,니시,258,1811,259,1817,3628,5165,산타 테슬라,보호 IV,Santa Tesla,Shield IV
5,회복,9,패시브,판타지,호사,259,1817,258,1808,3625,5048,오데트,안위 IV,Odette,Empower IV
4,회복,13,패시브,미스터리,랑자,301,1809,299,1799,3608,4171,라벤더,기도 III,Raniste,Prayer III
4,회복,13,패시브,미스터리,튜훗,300,1800,300,1803,3603,4155,해군 베니,격려 III,Navy Benny,Encourage III
4,방어,13,패시브,SF,새끼늑대,239,1438,360,2162,3600,4158,레미엘,근성 III,Remiel,Endurance III
4,회복,13,패시브,미스터리,새끼늑대,299,1798,299,1795,3593,4166,CEO 님카규,신성 III,CEO Nim Ka-gyu,Sacred III
4,공격,13,패시브,SF,인접,360,2160,238,1432,3592,4164,십이지 원숭이,격분 III,12 Branches. Monkey,Frenzy III
4,회복,13,액티브,오리엔탈,루셀,300,1801,298,1791,3592,4161,마반사,치료 III,Horse python,Cure III
5,공격,10,액티브,미스터리,영인,307,2151,203,1421,3572,5151,허클베리 핀,고양 IV,Huckleberry Finn,Enhance IV
5,방어,10,액티브,판타지,이리,203,1426,304,2132,3558,5133,바커스,재생 IV,Bacchus,Regenerate IV
4,회복,12,패시브,판타지,꼬리,296,1777,296,1777,3554,4177,볼바,기도 III,Volva,Prayer III
5,회복,11,액티브,오리엔탈,ZB,253,1776,253,1776,3552,5077,스사노오,징벌 IV,Susanoo-no-Mikoto,Punish IV
4,방어,11,액티브,미스터리,kempin,236,1420,355,2132,3552,4185,항아,회피 III,Chang'e,Evade III
4,공격,11,액티브,판타지,GAMBE,355,2129,236,1418,3547,4188,시씨,갈취 III,Sissi,Extortion III
4,공격,11,패시브,미스터리,Shunan,354,2124,235,1413,3537,4187,롤로,행운 III,Rollo,Lucky III
4,방어,10,패시브,오리엔탈,슈니아,236,1417,353,2120,3537,4192,여우귀 하후돈,간파 III,Fox-eared Xiahou Dun,Sidestep III
4,회복,11,액티브,판타지,슈난,295,1772,294,1765,3537,4189,코델리아,친목 III,Cordelia,Amity III
4,공격,10,액티브,미스터리,피료,352,2115,236,1420,3535,4213,틸틸,역행 III,Tyltyl,Regress III
5,회복,10,액티브,오리엔탈,Fel,252,1768,252,1765,3533,5118,추석 이랑신,치유 IV,Thanksgiving Erlang Shen,Heal IV
4,방어,10,액티브,판타지,세발문어,234,1408,353,2122,3530,4210,하이디,철벽 III,Heidi,Fortify III
4,방어,10,패시브,오리엔탈,Kysso,235,1413,352,2114,3527,4193,전장의 황충,반격 III,Warfare Huang Zhong,Retaliate III
4,방어,12,액티브,미스터리,애져,235,1410,352,2117,3527,4179,학교의 조지 오웰,역습 III,School George Orwell,Counter III
4,회복,10,액티브,미스터리,인접,294,1765,293,1759,3524,4215,전사 유디트,치료 III,Warrior Judit,Cure III
4,회복,10,액티브,판타지,나무야,293,1759,294,1764,3523,4195,사업부 나르키소스,우정 III,Op. Narcissus,Friendship III
5,공격,11,액티브,오리엔탈,여놔,298,2091,199,1395,3486,5033,처녀 귀신,분노 IV,Virgin Ghost,Enrage IV
5,회복,10,액티브,미스터리,쥰쥰,247,1733,249,1745,3478,5090,사자궁,치료 IV,Leo,Cure IV
4,방어,12,액티브,SF,MORRY,232,1395,347,2081,3476,4162,시크릿 메피스토펠레스,방어 III,Secret Mephistopheles,Protection III
4,방어,11,패시브,판타지,GUA,229,1374,343,2061,3435,4178,대마법사 아이작,반격 III,Archmage Issac,Retaliate III
4,공격,9,액티브,오리엔탈,베링,339,2035,226,1360,3395,4197,® 마갈궁,역행 III,® Capricorn,Regress III
4,방어,9,액티브,미스터리,시기,226,1360,339,2035,3395,4211,달라스,불굴 III,Dallas,Fearless III
4,공격,11,액티브,미스터리,피료,339,2034,226,1356,3390,4175,마법소녀 나르키소스,역공 III,Magical girl Narcissus,CounterATK III
4,방어,14,액티브,SF,snavi,225,1352,339,2035,3387,4122,슬라임,재생 III,Slime,Regenerate III
4,회복,11,액티브,미스터리,삽우물,280,1684,281,1689,3373,4172,푸른 수염,조작 III,Bluebeard,Manipulate III
4,공격,11,패시브,SF,eyehead,337,2022,224,1346,3368,4154,해변의 발터 슈미트,진노 III,Walter Schmitt on the Beach,Wrath III
4,공격,11,액티브,판타지,송개,336,2017,225,1350,3367,4160,펠리페,차단 III,Felipe,Cancel III
4,방어,11,패시브,오리엔탈,꼬리,224,1344,337,2022,3366,4163,십이지 닭,반격 III,12 Branches. Chicken,Retaliate III
4,공격,11,패시브,미스터리,Cu-rim,337,2022,223,1339,3361,4159,할파스,행운 III,Halpas,Lucky III
4,방어,11,액티브,미스터리,hakusai,224,1349,335,2012,3361,4157,천왕성,철벽 III,The Uranus,Fortify III
4,회복,13,액티브,판타지,재바우,280,1681,279,1679,3360,4132,하멜,심문 III,Hamel,Interrogate III
4,회복,11,패시브,SF,카이에다 히로시,280,1680,279,1679,3359,4167,초호프,기도 III,Chokhov,Prayer III
4,방어,14,패시브,오리엔탈,Cocoon,222,1337,336,2017,3354,4055,연꽃,근성 III,Lotus,Endurance III
4,공격,14,액티브,미스터리,세발문어,335,2009,224,1343,3352,4056,목련,분쇄 III,Magnolia,Smash III
4,방어,11,패시브,오리엔탈,톨렛,223,1338,335,2012,3350,4174,마법소녀 별주부,단결 III,Magical girl Byuljubu,Solidarity III
5,방어,9,액티브,오리엔탈,ZB,190,1332,287,2010,3342,5093,두보,회피 IV,Du Fu,Evade IV
4,방어,13,액티브,오리엔탈,rintarou,222,1336,332,1997,3333,4139,현무,골절 III,The Black Tortoise,Crack III
4,공격,10,패시브,판타지,송개,332,1997,221,1331,3328,4169,웨딩 사탄,행운 III,Wedding Satan,Lucky III
4,공격,10,패시브,판타지,인접,331,1989,219,1319,3308,4180,학교의 루소,진노 III,School Rousseau,Wrath III
4,공격,12,패시브,오리엔탈,NINGU,330,1979,219,1319,3298,4153,아이돌 츠쿠요미,격분 III,Idol Tsukuyomi,Frenzy III
4,공격,14,패시브,오리엔탈,sabaume,329,1977,220,1320,3297,4062,서태후,행운 III,Empress Dowager Cixi,Lucky III
4,공격,12,패시브,미스터리,eyehead,330,1979,219,1315,3294,4150,언령의 떼나르디에,격노 III,Kotodama Th?nardiers,Rage III
4,방어,14,액티브,SF,슬라정,220,1320,328,1972,3292,4058,프랑켄슈타인,도발 III,Frankenstein,Provoke III
4,회복,8,액티브,미스터리,롸엘,273,1640,273,1637,3277,4205,오스카,징벌 III,Oscar,Punish III
4,회복,13,액티브,오리엔탈,R.알니람,273,1640,272,1631,3271,4060,교복 백소정,우정 III,School Uniform Bai Suzhen,Friendship III
4,회복,14,액티브,SF,목각돌고래,271,1629,273,1640,3269,4026,레티큐리안,참회 III,Reticulans,Repent III
4,공격,10,패시브,미스터리,POPQN,325,1954,217,1302,3256,4165,오피스 나르키소스,행운 III,Office Narcissus,Lucky III
4,공격,14,액티브,오리엔탈,송개,325,1950,217,1303,3253,4029,장비,역행 III,Zhang Fei,Regress III
4,공격,10,액티브,미스터리,새끼늑대,324,1946,216,1297,3243,4170,로즈마리,역행 III,Rosemary,Regress III
4,회복,13,액티브,오리엔탈,"엉덩국, NINGU",269,1614,270,1622,3236,4073,존슨,정화 III,Johnson,Purify III
4,공격,12,액티브,오리엔탈,고혜인,323,1942,215,1293,3235,4138,강림도령,차단 III,Gangrim Doryeong,Cancel III
4,방어,12,패시브,오리엔탈,Nspring,215,1293,323,1942,3235,4131,오니,반격 III,Oni,Retaliate III
4,공격,14,액티브,오리엔탈,페이,323,1940,215,1293,3233,4007,백소정,차단 III,Bai Suzhen,Cancel III
4,방어,12,액티브,미스터리,아얌,216,1298,322,1934,3232,4136,열정의 미켈란젤로,방어 III,Passionate Michelangelo,Protection III
5,방어,9,액티브,오리엔탈,MORRY,184,1288,277,1943,3231,5052,사라수대왕,재생 IV,Sarasu the Great,Regenerate IV
4,회복,11,패시브,판타지,체리노바,266,1596,267,1604,3200,4149,좀비,격려 III,Zombie,Encourage III
4,회복,11,액티브,오리엔탈,hakusai,266,1596,267,1603,3199,4152,아이돌 아난다,보호 III,Idol Ananda,Shield III
4,공격,12,액티브,SF,나예,319,1919,213,1277,3196,4084,해변의 파이어플라이,고양 III,Firefly on the Beach,Enhance III
4,방어,11,패시브,판타지,홀씨,212,1272,320,1923,3195,4151,페르세우스,단결 III,Perseus,Solidarity III
4,공격,13,패시브,판타지,깜쥐,319,1919,212,1272,3191,4046,투명드래곤,격노 III,Invisible Dragon,Rage III
4,회복,12,패시브,SF,DEEPle,265,1592,266,1596,3188,4087,리틀 그레이,평안 III,Little Grey,Peace III
4,공격,11,액티브,오리엔탈,목각돌고래,318,1911,211,1271,3182,4147,하후돈,면역 III,Xiahou Dun,Immune III
4,공격,13,패시브,SF,juke,317,1902,212,1272,3174,4027,모노리스,격노 III,Monolith,Rage III
4,공격,12,액티브,미스터리,아이작 헤인 3세,318,1907,210,1265,3172,4089,VI. 연인,분노 III,VI. The Lovers,Enrage III
4,방어,12,액티브,SF,Echtray,211,1266,317,1905,3171,4126,아폴로,억압 III,Apollo,Suppress III
4,회복,13,액티브,미스터리,솔트,262,1573,262,1576,3149,4049,왓슨,치료 III,Watson,Cure III
4,방어,9,패시브,SF,세발문어,210,1263,313,1880,3143,4168,칼 구스타브,소생 III,Charles Gustav,Resurrect III
4,회복,14,액티브,오리엔탈,JUNA,261,1566,262,1577,3143,4047,히미코,해제 III,Himiko,Dispel III
4,회복,11,패시브,SF,POPQN,261,1565,262,1577,3142,4144,강아지귀 앙골모아,안위 III,Dog-eared Angol Mois,Empower III
4,회복,11,패시브,오리엔탈,넬체,261,1569,262,1573,3142,4137,화장실 귀신,평안 III,Bathroom Ghost,Peace III
4,회복,11,액티브,오리엔탈,U35,261,1568,262,1573,3141,4140,주작,조작 III,Vermilion Bird,Manipulate III
4,공격,11,액티브,SF,배씨,314,1884,208,1252,3136,4134,XXI. 세계,역공 III,XXI. The World,CounterATK III
4,방어,9,패시브,판타지,anco,208,1252,314,1884,3136,4173,행복한 공주,반격 III,The Happy Prince,Retaliate III
4,방어,12,액티브,판타지,나묘,209,1254,312,1876,3130,4054,제비꽃,철벽 III,Violet,Fortify III
4,공격,12,액티브,오리엔탈,Nspring,312,1874,208,1252,3126,4080,III. 여제,역행 III,III. The Empress,Regress III
4,공격,12,패시브,판타지,e-nya,312,1876,207,1244,3120,4072,보병궁,진노 III,Aquarius,Wrath III
4,방어,11,액티브,판타지,니시타,208,1249,311,1869,3118,4130,XIX. 태양,재생 III,XIX. The Sun,Regenerate III
4,공격,13,패시브,판타지,브리스카,311,1866,208,1250,3116,4034,발로르,격분 III,Balor,Frenzy III
4,회복,10,액티브,미스터리,brws,256,1541,257,1543,3084,4146,스토라스,심문 III,Stolas,Interrogate III
4,방어,10,액티브,판타지,새끼늑대,205,1235,308,1848,3083,4148,DM 오로라,돌진 III,DM Orora,Charge III
4,회복,11,액티브,판타지,망고망구,257,1543,256,1538,3081,4125,산달폰,치유 III,Sandalphon,Heal III
4,공격,11,액티브,판타지,핑코,307,1847,205,1230,3077,4117,주코프,폭격 III,Zhukov,Bombard III
4,공격,11,액티브,미스터리,조이뿅,307,1844,205,1230,3074,4110,샤롯테,차단 III,Charlotte,Cancel III
4,공격,11,패시브,오리엔탈,이성미,306,1839,205,1232,3071,4095,VIII. 힘,격노 III,VIII. Strength,Rage III
4,방어,11,패시브,오리엔탈,마끼아또,204,1226,307,1845,3071,4119,XIV. 절제,인내 III,XIV. Temperance,Fortitude III
4,방어,13,액티브,SF,레스,204,1229,305,1834,3063,4025,캡틴 키드,회피 III,Captain Kid,Evade III
4,회복,12,액티브,오리엔탈,여놔,255,1533,254,1527,3060,4010,소걸아,정화 III,Su Can,Purify III
4,회복,12,패시브,SF,죽돌이가싫어,254,1524,254,1524,3048,4004,미고,격려 III,Mi-go,Encourage III
4,회복,11,액티브,SF,지유미,252,1511,253,1523,3034,4066,솔라리스,치료 III,Solaris,Cure III
4,방어,11,액티브,판타지,Nspring,200,1204,303,1820,3024,4063,유디트,돌진 III,Judith,Charge III
4,회복,10,패시브,오리엔탈,에비모모,253,1517,251,1507,3024,4141,청룡,신성 III,Azure Dragon,Sacred III
4,공격,10,액티브,판타지,KEIrare,302,1814,201,1208,3022,4129,루돌프 나르키소스,흡혈 III,Rudolph Narcissus,Drain III
4,회복,11,액티브,판타지,쌀맨,251,1507,252,1515,3022,4076,노스페라투,참회 III,Nosferatu,Repent III
4,방어,10,패시브,오리엔탈,마끼아또,201,1209,302,1812,3021,4145,고양이귀 서태후,수호 III,Nekomimi Empress Dowager Cixi,Guard III
4,회복,8,패시브,SF,KEIrare,251,1507,252,1511,3018,4156,해왕성,기도 III,The Neptune,Prayer III
4,공격,11,액티브,SF,까르핀,301,1808,200,1200,3008,4065,썬더 볼트,속공 III,Thunderbolt,Swipe III
4,방어,11,패시브,판타지,Cocoon,199,1199,300,1804,3003,4068,겁쟁이 사자,소생 III,Coward Lion,Resurrect III
4,공격,11,액티브,오리엔탈,zorim,298,1790,199,1198,2988,4057,화영,강타 III,Hua Rong,Smite III
3,공격,13,액티브,미스터리,베링,298,1790,199,1197,2987,3057,물망초,역행 II,Forget-me-not,Regress II
4,공격,10,패시브,판타지,EZU,297,1785,199,1196,2981,4094,고양이귀 우리엘,격분 III,Nekomimi Uriel,Frenzy III
4,회복,10,액티브,미스터리,하이미,247,1484,248,1490,2974,4099,IX. 은둔자,징벌 III,IX. The Hermit,Punish III
4,회복,10,액티브,판타지,레인,248,1489,247,1484,2973,4118,익스텐더,해제 III,Extender,Dispel III
4,회복,10,패시브,오리엔탈,DINO,246,1480,248,1490,2970,4090,놀부,평안 III,Nolbu,Peace III
4,공격,10,액티브,SF,새끼늑대,297,1786,197,1183,2969,4086,플라이맨,분쇄 III,Flyman,Smash III
4,회복,10,패시브,판타지,요요,248,1488,247,1481,2969,4088,에질리,안위 III,Ejilli,Empower III
4,방어,12,액티브,판타지,snavi,197,1183,297,1785,2968,4045,돈키호테,역습 III,Don Quixote,Counter III
4,회복,10,패시브,미스터리,엘렐레,247,1484,247,1484,2968,4111,늑대인간,격려 III,Werewolf,Encourage III
4,방어,10,패시브,미스터리,제네반,197,1185,297,1782,2967,4093,고양이귀 슬렌더 맨,근성 III,Nekomimi Slender Man,Endurance III
4,회복,10,액티브,SF,변태작가,247,1484,246,1480,2964,4106,칼라시니코프,우정 III,Kalashnikov,Friendship III
4,방어,10,액티브,미스터리,문어인간,197,1186,296,1777,2963,4083,해변의 닥터 모로,도발 III,Dr.Moreau on the Beach,Provoke III
4,공격,10,패시브,미스터리,R.알니람,295,1773,197,1183,2956,4114,바토리,격노 III,Bathory,Rage III
4,방어,10,패시브,판타지,재유,196,1178,296,1777,2955,4100,메피스토,반격 III,Mephisto,Retaliate III
4,방어,10,액티브,SF,DEEPle,197,1183,295,1772,2955,4108,X. 운명의 수레바퀴,방어 III,X. Wheel of Fortune,Protection III
4,회복,12,패시브,판타지,다군,245,1471,244,1466,2937,4036,오시리스,평안 III,Osiris,Peace III
4,공격,9,액티브,SF,shuen,292,1755,195,1174,2929,4135,네오 꽃게 로보,역행 III,Neo Blue crab Robot,Regress III
4,회복,9,패시브,판타지,모기,243,1458,244,1465,2923,4143,감금형 우라노스,신성 III,Detention type Ouranos,Sacred III
4,공격,10,액티브,미스터리,김치도살자,292,1752,194,1168,2920,4059,교복 조디악,역행 III,School Uniform Zodiac,Regress III
4,회복,10,액티브,판타지,판똬,243,1458,243,1458,2916,4070,I. 마법사,치유 III,I. The Magician,Heal III
4,방어,10,패시브,판타지,정현예,194,1166,291,1747,2913,4082,V. 교황,소생 III,V. The Hierophant,Resurrect III
4,공격,9,패시브,미스터리,영인,291,1750,193,1160,2910,4142,아르바이트 모로,행운 III,Part time Dr.Moreau,Lucky III
4,회복,10,액티브,미스터리,엘렐레,242,1454,241,1451,2905,4067,붉은 여왕,해제 III,Red Queen,Dispel III
4,공격,10,액티브,판타지,"엉덩국, HICHI",290,1742,193,1159,2901,4074,핑크,폭격 III,Pink,Bombard III
4,방어,11,패시브,오리엔탈,DINO,194,1165,289,1736,2901,4031,여포,간파 III,Lu Bu,Sidestep III
4,방어,10,패시브,오리엔탈,재바우,193,1157,290,1743,2900,4079,여와,반격 III,N?wa,Retaliate III
4,공격,11,액티브,판타지,G마왕,289,1738,193,1160,2898,4033,아스타로트,분쇄 III,Astaroth,Smash III
3,회복,13,액티브,판타지,유노,240,1443,242,1454,2897,3041,바포메트,해제 II,Baphomet,Dispel II
4,방어,11,액티브,SF,죽돌이가싫어,193,1160,289,1733,2893,4028,웰즈,도발 III,Wells,Provoke III
3,공격,12,액티브,SF,Echtray,288,1732,192,1152,2884,3081,골렘,역공 II,Golem,CounterATK II
3,방어,13,패시브,오리엔탈,페이,193,1157,287,1724,2881,3023,이규,근성 II,Li Kui,Endurance II
4,방어,9,액티브,SF,eyehead,191,1150,287,1723,2873,4092,VII. 전차,돌진 III,VII. The Chariot,Charge III
4,공격,9,패시브,SF,니시,287,1724,191,1148,2872,4101,데자토리스,격노 III,Dejah Thoris,Rage III
4,회복,9,패시브,오리엔탈,하바네로,240,1440,238,1432,2872,4128,XVIII. 달,평안 III,XVIII. The Moon,Peace III
4,공격,9,액티브,오리엔탈,알고리즘,287,1725,190,1145,2870,4116,XIII. 죽음,강타 III,XIII. Death,Smite III
4,공격,9,액티브,SF,영인,287,1721,191,1147,2868,4121,마도사,차단 III,Mage,Cancel III
4,방어,9,패시브,오리엔탈,라쿠나,191,1150,286,1718,2868,4113,아랑,소생 III,Arang,Resurrect III
4,공격,11,액티브,미스터리,nyanya,286,1719,190,1143,2862,4044,도리언 그레이,분노 III,Dorian Gray,Enrage III
4,방어,9,액티브,판타지,수박군,190,1142,284,1709,2851,4123,전사,억압 III,Warrior,Suppress III
4,방어,9,패시브,미스터리,ICE,189,1138,285,1712,2850,4107,비니,인내 III,Vigny,Fortitude III
4,회복,9,패시브,SF,DINO,237,1422,237,1426,2848,4097,안토니오 토레스,회개 III,Antonio de Torres,Contrite III
3,공격,13,패시브,판타지,똥구,283,1702,190,1143,2845,3044,메두사,격노 II,Medusa,Rage II
4,공격,10,패시브,판타지,지유미,283,1699,189,1138,2837,4037,황금 거위,행운 III,Golden Goose,Lucky III
4,회복,9,액티브,판타지,여놔,235,1413,235,1412,2825,4052,알렉산더,우정 III,Alexander,Friendship III
4,공격,9,액티브,오리엔탈,재유,282,1694,187,1124,2818,4077,위험한 강시,분노 III,Dangerous Jiangshi,Enrage III
4,방어,9,패시브,오리엔탈,베링,188,1128,281,1689,2817,4071,마갈궁,간파 III,Capricorn,Sidestep III
4,방어,9,액티브,SF,변태작가,187,1124,281,1688,2812,4081,IV. 황제,철벽 III,IV. The Emperor,Fortify III
4,회복,10,패시브,미스터리,브리스카,233,1400,234,1408,2808,4011,스프링힐드 잭,기도 III,Spring-heeled Jack,Prayer III
4,방어,10,패시브,오리엔탈,지유미,186,1119,281,1688,2807,4050,살라딘,응원 III,Saladin,Support III
4,방어,8,패시브,미스터리,베링,186,1117,281,1687,2804,4133,XX. 심판,간파 III,XX. Judgement,Sidestep III
4,방어,10,패시브,미스터리,호사,186,1120,279,1675,2795,4043,아나스타샤,인내 III,Anastasia,Fortitude III
4,방어,9,액티브,미스터리,SEAL,185,1112,280,1681,2793,4069,허수아비,방어 III,The Scarecrow of Oz,Protection III
3,회복,12,패시브,미스터리,RANDY,232,1396,231,1388,2784,3056,루이 14세,안위 II,Louis XIV of France,Empower II
3,공격,13,액티브,SF,키사,276,1661,186,1115,2776,3033,슈뢰딩거,폭격 II,Schr?dinger,Bombard II
4,공격,8,패시브,오리엔탈,아얌,276,1655,185,1112,2767,4096,왕산악,진노 III,Wang San-ak,Wrath III
4,공격,8,액티브,SF,이성미,275,1654,185,1111,2765,4124,XVI. 탑,폭격 III,XVI. The Tower,Bombard III
4,회복,8,액티브,오리엔탈,지유미,229,1377,229,1377,2754,4112,XI. 정의,해제 III,XI. Justice,Dispel III
4,회복,8,패시브,미스터리,다군,229,1374,230,1379,2753,4098,링가두아,기도 III,Ringa Dua,Prayer III
4,회복,8,액티브,판타지,Shunan,229,1374,229,1377,2751,4127,XVII. 별,치료 III,XVII. The Star,Cure III
4,공격,8,패시브,판타지,DINO,275,1653,182,1094,2747,4120,XV. 악마,행운 III,XV. The Devil,Lucky III
3,공격,11,패시브,SF,배씨,275,1650,182,1097,2747,3062,발터 슈미트,격분 II,Walter Schmitt,Frenzy II
4,방어,8,액티브,미스터리,망르,183,1101,273,1639,2740,4064,00. 광대,도발 III,00. The Fool,Provoke III
4,회복,9,패시브,SF,마노,228,1370,227,1363,2733,4013,에니악,안위 III,ENIAC,Empower III
4,방어,10,액티브,미스터리,박냠,182,1091,273,1640,2731,4005,반두젠,골절 III,Van Dusen,Crack III
3,방어,12,액티브,판타지,섶,180,1082,272,1633,2715,3040,메타트론,철벽 II,Metatron,Fortify II
3,회복,11,액티브,SF,알고리즘,226,1359,225,1354,2713,3068,쌍어궁,우정 II,Pisces,Friendship II
3,회복,12,액티브,미스터리,코멧,224,1344,225,1351,2695,3001,개츠비,징벌 II,Gatsby,Punish II
3,방어,12,액티브,판타지,가탄,179,1074,268,1612,2686,3052,토르,재생 II,Thor,Regenerate II
4,공격,9,패시브,미스터리,레스,268,1610,178,1071,2681,4048,잭 더 리퍼,진노 III,Jack the Ripper,Wrath III
3,회복,11,액티브,오리엔탈,하이미,222,1333,223,1342,2675,3014,비형랑,치료 II,Bi-Hyeong Lang,Cure II
3,공격,12,패시브,SF,영인,266,1598,179,1074,2672,3025,튜링,진노 II,Turing,Wrath II
4,방어,8,액티브,SF,김치도살자,178,1068,265,1591,2659,4041,폴리비우스,돌진 III,Polybius,Charge III
4,회복,7,패시브,오리엔탈,넬체,221,1331,221,1328,2659,4105,갓파,기도 III,Kappa,Prayer III
4,방어,7,패시브,오리엔탈,페이,177,1066,265,1592,2658,4091,흥부,소생 III,Heungbu,Resurrect III
4,방어,7,패시브,미스터리,POPQN,177,1063,265,1591,2654,4115,XII. 매달린 사람,반격 III,XII. The Hanged Man,Retaliate III
3,방어,11,패시브,미스터리,엔랑,176,1058,265,1594,2652,3019,아이언 마스크,응원 II,Iron Mask,Support II
4,회복,9,패시브,오리엔탈,루셀,220,1320,221,1328,2648,4009,삼장법사,격려 III,Xuanzang,Encourage III
4,회복,7,패시브,오리엔탈,puyon,221,1325,220,1323,2648,4102,덕대골 소녀,회개 III,Goals deokdae Girl,Contrite III
4,공격,7,패시브,오리엔탈,DINO,263,1581,176,1057,2638,4104,테무진,격노 III,Genghis Khan,Rage III
4,회복,9,액티브,오리엔탈,체리핀,220,1320,219,1313,2633,4042,저팔계,징벌 III,Zhu Bajie,Punish III
3,공격,9,액티브,판타지,재유,262,1573,175,1053,2626,3082,크로셀,흡혈 II,Crocell,Drain II
3,회복,9,액티브,SF,레인,218,1313,217,1304,2617,3083,시에라,보호 II,Sierra,Shield II
4,회복,8,패시브,미스터리,호사,218,1311,217,1305,2616,4018,케이시,평안 III,Edgar Cayce,Peace III
3,회복,11,액티브,미스터리,레피,217,1304,217,1305,2609,3037,스퀼러,정화 II,Squealer,Purify II
4,회복,7,패시브,판타지,조이뿅,216,1295,215,1293,2588,4078,II. 여교황,기도 III,II. The High Priestess,Prayer III
3,회복,11,액티브,판타지,STUDIO NCG,214,1285,215,1293,2578,3051,라파엘,해제 II,Raphael,Dispel II
4,방어,8,액티브,판타지,나예,171,1031,257,1546,2577,4038,솔로몬,재생 III,Solomon,Regenerate III
3,공격,10,패시브,미스터리,영인,255,1533,171,1025,2558,3007,라스푸틴,진노 II,Rasputin,Wrath II
4,방어,6,패시브,판타지,라쿠나,171,1026,254,1528,2554,4103,오베론,인내 III,Oberon,Fortitude III
4,공격,7,액티브,미스터리,brws,254,1528,170,1023,2551,4012,알카트라즈,속공 III,Alcatraz,Swipe III
4,공격,7,패시브,오리엔탈,아라달,255,1532,169,1018,2550,4015,유비,격분 III,Liu Bei,Frenzy III
4,회복,8,액티브,판타지,CHRIS,211,1270,212,1275,2545,4039,아스모데우스,치유 III,Asmodeus,Heal III
3,공격,11,패시브,판타지,A치키,254,1528,169,1015,2543,3042,샐러맨더,행운 II,Salamanders,Lucky II
4,회복,8,액티브,미스터리,하이미,211,1270,211,1270,2540,4003,뒤팽,우정 III,Dupin,Friendship III
4,방어,7,패시브,미스터리,나크비,168,1012,254,1524,2536,4032,에드거 앨런 포,근성 III,Edgar Allan Poe,Endurance III
3,회복,9,액티브,SF,카이에다 히로시,209,1256,210,1264,2520,3059,듀라한,치료 II,Dulach?n,Cure II
3,회복,10,액티브,오리엔탈,페이,210,1261,209,1259,2520,3061,교복 츠쿠요미,치유 II,School Uniform Tsukuyomi,Heal II
3,공격,10,액티브,SF,슬라정,252,1516,167,1003,2519,3020,앙골모아,속공 II,Angol Mois,Swipe II
3,방어,9,액티브,SF,배씨,168,1010,251,1508,2518,3072,화성인,골절 II,Martian,Crack II
4,공격,7,액티브,SF,brws,251,1510,167,1004,2514,4017,치로,폭격 III,Howa Type 89,Bombard III
3,방어,10,패시브,오리엔탈,니시,166,1001,250,1500,2501,3003,나가라자,응원 II,Nagaraja,Support II
3,방어,10,액티브,판타지,푸푸홀,166,998,249,1498,2496,3050,파르치팔,회피 II,Parzival,Evade II
3,회복,10,패시브,SF,카이에다 히로시,207,1243,208,1250,2493,3028,루돌프,기도 II,Rudolph,Prayer II
3,공격,9,액티브,판타지,Cu-rim,248,1488,166,999,2487,3071,우라노스,분쇄 II,Ouranos,Smash II
3,방어,9,패시브,미스터리,아마도 신군,165,994,247,1481,2475,3064,톰 소여,소생 II,Tom Sawyer,Resurrect II
3,공격,9,액티브,미스터리,Rimni,246,1479,165,993,2472,3067,인마궁,폭격 II,Sagittarius,Bombard II
4,방어,6,액티브,오리엔탈,송개,163,982,247,1484,2466,4030,해모수,방어 III,Hae Mo-su,Protection III
3,공격,9,액티브,SF,홀씨,246,1476,164,987,2463,3069,콜세어,강타 II,Corsair,Smite II
4,방어,7,패시브,SF,페이,163,982,245,1470,2452,4040,히에로니무스,인내 III,Hieronymus,Fortitude III
4,공격,6,패시브,판타지,끌,245,1472,163,979,2451,4051,레오니다스,격노 III,Leonidas,Rage III
3,공격,9,액티브,판타지,유노,244,1467,163,978,2445,3060,플라톤,역행 II,Plato,Regress II
3,회복,9,패시브,판타지,목각돌고래,201,1206,200,1204,2410,3039,모아이,평안 II,Moai,Peace II
3,공격,9,패시브,판타지,똥구,240,1442,161,966,2408,3002,그렌델,격노 II,Grendel,Rage II
3,공격,8,액티브,오리엔탈,넬체,240,1443,160,961,2404,3075,고양이귀 아난다,분노 II,Nekomimi Ananda,Enrage II
3,방어,8,액티브,SF,김치도살자,160,961,238,1429,2390,3073,해변의 그라프 체펠린,철벽 II,Graf Zeppelin on the Beach,Fortify II
3,회복,9,패시브,SF,망고망구,198,1187,196,1180,2367,3016,소마,격려 II,Soma,Encourage II
