Number,FamilyName,GivenName,ResourceName,ImageIndex,SortOrder,AddedSeason,AddedAs,Sell,Fusion,NoneRewardCategory,RewardCategory,Cost,Sex,Faction,FusionType,Rarity,AllowSpecialView,SpecialViewType,CraftPenaltyExist,EasyBindAble,BaseCardExp,BaseExp,BaseCost,BaseHp,BaseAtk,BaseMaxLevel,MaxHp,MaxAtk,EnhanceCount,EnhanceIncRate,EvolveCount,EvolveIncLevel,EvolveReqPoint,Passive,SkillIndex,SkillLevel,PassiveSkillIndex,PassiveSkillLevel,Role,PortraitWidth,PortraitHeight,PortraitOffsetX,PortraitOffsetY,SpineScale,CollectionInvisible,WayToGet,CardDesc,Illustrator,WornItemNumber
5075,마법소녀,셀라,마법소녀셀라,5075,50750,[4],Normal,1,1,,"[51, 52, 56, 57, 0, 0, 540, 0, 0, 0, 0, 0]",13,0,2,0,5,,,,,0,5000,3500,395,263,60,1810,1206,5,7,2,20,"[10000, 15000, 2000000000]",0,1006,4,0,0,Tanker,512,512,0,0,0,0,Premium,"마법도서관의 사서 셀라가 마법소녀의 매지컬 파워를 얻어 변신한 모습.
사랑과 정의의 마법소녀라고 자칭하고 있다.
비너스의 피지컬 파워를 잠깐 빌려 썼을 때는 뭔가 알 수 없는 모습으로 변신했다는 증언이 있으나, 그 정체에 대해서는 정확히 알려져 있지 않다.

원전: <큐라레 마법도서관>",죽돌이가싫어,"[0, 6003, 0, 6001]"
5076,,라플라스,라플라스,5076,50760,[4],Normal,1,1,,"[51, 0, 56, 0, 53, 54, 540, 0, 0, 0, 0, 0]",15,0,3,0,5,,,,,0,5000,3500,351,351,60,1607,1608,5,7,2,20,"[10000, 15000, 2000000000]",0,3005,4,0,0,Healer,512,512,0,0,0,0,Premium,"결정론식 우주론이 낳은 물리역학의 절대적 존재.
모든 물리법칙의 운동 에너지를 계측, 연산, 예언할 수 있기 때문에 악마라고 불린다.
물리 공격은 그녀에게 통하지 않기 때문에, 그녀를 쓰러트리기 위해서는 마법이나 불확정성의 원리에 기반한 공격을 해야한다고 한다.

원전: 사고실험",슬라정,"[0, 6003, 0, 6001]"
5077,,스사노오,스사노오,5077,50770,[5],Login,1,1,,"[59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,1,1,0,5,,,true,true,0,5000,3500,253,253,60,1161,1161,5,7,2,20,"[10000, 15000, 2000000000]",0,3003,4,0,0,Healer,512,512,0,0,0,0,Event,"최상위차원의 문제아.
두개의 검을 들고 온갖 문제를 일으키고 다녔기 때문에 다른 최상위차원의 존재들이 그를 추방했다고 전해진다.
그의 애검 토츠가노츠루기로는 자르지 못하는 것이 없다고 알려져 있다.
호전적이고 난폭한 성격 때문에 주변 사람들에게 민폐를 끼치지만 정작 스스로는 별로 큰 신경을 안쓰는 듯하다.

원전: 일본 신화",ZB,"[0, 0, 0, 0]"
5078,,산티아고,산티아고,5078,50780,[5],Normal,1,1,,"[51, 52, 56, 57, 0, 0, 540, 0, 0, 0, 0, 0]",13,0,4,0,5,,,,,0,5000,3500,397,265,60,1819,1213,5,7,2,20,"[10000, 15000, 2000000000]",1,11006,4,0,0,Tanker,512,512,0,0,0,0,Premium,"어떤 물고기라도 한자루 작살로 상대하는 어부.
폭풍우 몰아치는 바다를 나룻배 한척으로 항해하며, 상어와도 용감히 싸우는 대담함을 지녔다.
그러나 최근 크라켄과 싸운 이후로는 촉수에 대해서 극도의 혐오감이 생긴 듯.

원전: <노인과 바다>",ZB,"[0, 6005, 0, 6001]"
5079,,벨제붑,벨제붑,5079,50790,[5],Normal,1,1,,"[51, 52, 56, 57, 0, 0, 540, 0, 0, 0, 0, 0]",14,0,2,0,5,,,,,0,5000,3500,267,400,60,1224,1833,5,7,2,20,"[10000, 15000, 2000000000]",0,2007,4,0,0,Dealer,512,512,0,0,0,0,Premium,"고혹적이고 요사스러운 소녀의 모습을 지닌 마왕.
겉모습으로는 상상할 수 없는 강대한 힘을 가졌지만, 마계에서는 사탄에게 밀려서 만년 2인자 신세를 벗어나지 못한다고.
평소에는 정리도 하지 않은 방구석에서 과자와 컵라면을 섭취하며 빈둥대고 있다.
방구석에 파리들이 모여들어도 신경쓰지 않는 극도의 게으름뱅이.

원전: 히브리 신화",라쿠나,"[0, 6005, 0, 6001]"
5080,교복,뉴턴,교복뉴턴,5080,50800,[5],EventPoint,1,1,,"[59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,0,4,0,5,,,true,true,0,5000,3500,314,209,60,1439,956,5,7,2,20,"[10000, 15000, 2000000000]",0,1002,4,0,0,Tanker,512,512,0,0,0,0,Event,"학생들의 차원에서 발견된 데이터.
차원에서 가장 큰 학교 중 하나인 세인트 아이작 스쿨의 학생회장이자 지배자.
권모술수와 정치에 능하고 주도면밀하고 치밀한 성격으로, 성 에레크 학교의 길가메시와는 라이벌 관계.
장막 뒤에서 사람들을 지배하는 지배자 스타일로, 그녀의 방식에 찬동하지 않는 사람들도 꽤 된다고 한다.

원전: 과학자",STUDIO NCG,"[0, 0, 0, 0]"
5081,,모자 장수,모자장수,5081,50810,[6],Monster,1,1,,"[59, 0, 0, 0, 0, 0, 0, 510, 0, 0, 0, 0]",12,0,4,0,5,,,true,true,0,5000,3500,216,325,60,988,1490,5,7,2,20,"[10000, 15000, 2000000000]",0,2001,4,0,0,Dealer,512,512,0,0,0,0,Event,"상당히 정신나간 언어센스를 가지고 있는 원더랜드의 모자장수.
홍차와 티파티를 무척 좋아하며, 뜨거운 홍차를 마셨을 때는 잠시나마 제정신을 차린다.
그러나 정신을 차리는 것도 아주 잠깐일 뿐, 곧바로 정신나간 모습을 다시 보여주는 유쾌한 인물이다.

원전: <이상한 나라의 앨리스>",김치도살자,"[0, 0, 0, 0]"
5082,,하트의 여왕,하트의여왕,5082,50820,[6],Monster,1,1,,"[59, 0, 0, 0, 0, 0, 0, 510, 0, 0, 0, 0]",11,0,2,0,5,,,true,true,0,5000,3500,311,207,60,1424,950,5,7,2,20,"[10000, 15000, 2000000000]",0,1004,4,0,0,Tanker,512,512,0,0,0,0,Event,"눈물이 많고 애정에 목마른 젊은 여왕.
쌍둥이 언니인 붉은 여왕에게 상당히 의존하고 있다.
걸핏하면 신하들에게 사형선고를 내리지만, 정작 사형당한 신하는 한명도 없다.
제멋대로에 울보인 점만 제외하면 무척 예쁘고 귀여운 여왕님.

원전: <이상한 나라의 앨리스>",Mirunai,"[0, 0, 0, 0]"
5083,,헤라클레스,헤라클레스,5083,50830,[6],Normal,1,1,,"[51, 52, 56, 57, 0, 0, 540, 0, 0, 0, 0, 0]",15,0,2,0,5,,,,,0,5000,3500,278,417,60,1272,1912,5,7,2,20,"[10000, 15000, 2000000000]",1,12003,4,0,0,Dealer,512,512,0,0,0,0,Premium,"괴물들이 사는 곳을 찾아가 괴물들을 마구 때려잡는 활약을 하는 희대의 용사.
덕분에 괴물들에게는 초깡패로 인식되고 있는 듯.
사실은 제우스의 숨겨진 딸이며, 반신반인이다.
무사안일을 버리고 영광으로 통하는 역경을 선택한 고전적인 영웅.

원전: 그리스 로마 신화",inpells,"[0, 6007, 0, 6001]"
5084,,남쪽 마녀,남쪽마녀,5084,50840,[6],WorldBoss,1,1,,"[580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12,0,3,0,5,,,true,,0,5000,3500,313,312,60,1432,1430,5,7,2,20,"[10000, 15000, 2000000000]",0,3002,4,0,0,Healer,512,512,0,0,0,0,Event,"오즈의 남쪽 땅을 통치하는 최강의 마녀.
그 성스러운 모습은 마녀처럼 보이지 않지만, 그 점을 이야기하면 자신도 엄연히 마녀라면서 화낸다.
마녀라는 명칭에 대해 외모를 멋대로 상상하지 말라는 뜻인 것 같다.
어쨌거나 평소에는 사람들에게 친절하고 사려깊은 좋은 마녀.

원전: <오즈의 마법사>",Echtray,"[0, 0, 0, 0]"
5085,,서쪽 마녀,서쪽마녀,5085,50850,[6],EventPoint,1,1,,"[59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12,0,2,0,5,,,true,true,0,5000,3500,217,323,60,993,1480,5,7,2,20,"[10000, 15000, 2000000000]",1,12001,4,0,0,Dealer,512,512,0,0,0,0,Event,"오즈의 서쪽 땅을 물려받아 통치하는 마녀.
태어날 때부터 푸른 피부를 가지고 있었다.
그런 용모 때문에 많은 아이들로부터 두려움을 받고 있지만, 본인 스스로는 어린이들을 사랑하는 모성애 넘치는 사람.

원전: <오즈의 마법사>",ZB,"[0, 0, 0, 0]"
5086,,안도전,안도전,5086,50860,[6],Normal,1,1,,"[51, 0, 56, 0, 53, 54, 540, 0, 0, 0, 0, 0]",14,1,1,0,5,,,,,0,5000,3500,337,336,60,1545,1540,5,7,2,20,"[10000, 15000, 2000000000]",1,13001,4,0,0,Healer,512,512,0,0,0,0,Premium,"그 유명한 화타와 대등한 의술을 지녔다고 일컬어지는 신의.
누군가는 그에 대해서 '수술칼을 들면 신이 되는 것 같다'라고 찬사를 바쳤다.
성형외과의 솜씨도 굉장하지만, 본인 스스로는 무분별한 성형수술이 만연하는 세태에 대해 부정적인 듯.

원전: <수호지>",HyeonA,"[0, 6007, 0, 6001]"
5087,,거해궁,거해궁,5087,50870,[7],Normal,1,1,,"[51, 52, 56, 57, 0, 0, 540, 0, 0, 0, 0, 0]",12,0,3,0,5,,,,,0,5000,3500,374,248,60,1714,1137,5,7,2,20,"[10000, 15000, 2000000000]",1,11007,4,0,0,Tanker,512,512,0,0,0,0,Premium,"별자리의 차원에서 발견된 게자리의 성좌령. 이름은 캔시.
어떤 괴짜 과학자에게서 탈취한 거대 로봇, 자이언트 꽃게를 조종하여 우주정복을 꾀하는 대악당.
이기적이고 거만하며 독선적이기까지 하지만, 누구에게서라도 꾸중을 들으면 금방 움츠러드는 귀여움을 지녔기에 미워할 수 없는 악당.

원전: 황도 12궁",shuen,"[0, 6009, 0, 6001]"
5088,,사견궁,사견궁,5088,50880,[7],Normal,1,1,,"[51, 52, 56, 57, 0, 0, 540, 0, 0, 0, 0, 0]",13,1,2,0,5,,,,,0,5000,3500,322,322,60,1474,1475,5,7,2,20,"[10000, 15000, 2000000000]",1,13004,4,0,0,Healer,512,512,0,0,0,0,Premium,"별자리의 차원에서 발견된 땅꾼자리의 성좌령. 이름은 아스클레피오스
천계차원 최고의 치유자라고 일컬어지고 있다.
그러니까 의사 선생님이라는 이야기인데, 어째서 여자들에게 인기가 없는 것인지 알 수 없다.
음울해 보이는 인상 때문일지도. 혹은 가난한 사람들에게서 치료비도 받지 않고 공짜로 의술을 베푸는, 지나치게 착한 성격 때문일지도 모른다.

원전: 황도 12궁",zorim,"[0, 6009, 0, 6001]"
5089,,금우궁,금우궁,5089,50890,[7],EventPoint,1,1,,"[59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,0,1,0,5,,,true,true,0,5000,3500,261,261,60,1195,1194,5,7,2,20,"[10000, 15000, 2000000000]",1,13006,4,0,0,Healer,512,512,0,0,0,0,Event,"별자리의 차원에서 발견된 황소자리의 성좌령. 이름은 타우르스.
성계차원 주민들에게 신선한 우유를 공급하는 것이 보람인, 젊고 예쁜 목장주인.
본인 스스로도 우유를 많이 마셔서 몸매가 좋아졌다고 한다.
묘한 성숙미와 금단의 매력이 넘치지만, 사실은 미혼.

원전: 황도 12궁",sabaume,"[0, 0, 0, 0]"
5090,,사자궁,사자궁,5090,50900,[7],Monster,1,1,,"[59, 0, 0, 0, 0, 0, 0, 510, 0, 0, 0, 0]",10,0,4,0,5,,,true,true,0,5000,3500,249,247,60,1141,1133,5,7,2,20,"[10000, 15000, 2000000000]",0,3007,4,0,0,Healer,512,512,0,0,0,0,Event,"별자리의 차원에서 발견된 사자자리의 성좌령. 이름은 레오.
사실은 오른쪽 사자가 레오. 왼쪽 아가씨는 레오의 경호원이다.
원래 성계차원의 암흑가를 지배하던 보스로서 두려움을 사던 인물이었으나, 지금은 범죄에서 깨끗이 손을 씻은 듯하다. 인정과 의리를 아는 멋진 형님.

원전: 황도 12궁",쥰쥰,"[0, 0, 0, 0]"
5091,,천갈궁,천갈궁,5091,50910,[7],Monster,1,1,,"[59, 0, 0, 0, 0, 0, 0, 510, 0, 0, 0, 0]",11,0,3,0,5,,,true,true,0,5000,3500,208,312,60,952,1430,5,7,2,20,"[10000, 15000, 2000000000]",1,12002,4,0,0,Dealer,512,512,0,0,0,0,Event,"별자리의 차원에서 발견된 전갈자리의 성좌령. 이름은 스콜피오.
성계차원 최고의 청부업자. 그녀가 휴대하는 독침은 그 어떤 사람이라도 가려움증에 시달리게 만든다고 한다.
문제는 스스로도 독에 대한 내성이 없다는 것. 걸핏하면 자신에게 독을 걸어버리는 탓에 옷을 다 찢어버리기 일수.

원전: 황도 12궁",세발문어,"[0, 0, 0, 0]"
5092,,천칭궁,천칭궁,5092,50920,[7],WorldBoss,1,1,,"[580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",13,0,3,0,5,,,true,,0,5000,3500,389,258,60,1782,1182,5,7,2,20,"[10000, 15000, 2000000000]",1,11003,4,0,0,Tanker,512,512,0,0,0,0,Event,"별자리의 차원에서 발견된 천칭자리의 성좌령. 이름은 아스트라이아.
일단은 성계차원에서 공정과 균형의 화신 역할을 맡고 있다.
그러나 멋대로 남의 일에 끼어들어 엉터리 재판을 집행하고, 터무니없는 판결을 내린 후 사라지는 철없는 아가씨.
도덕관념이 잘못된 것은 아니지만, 그녀의 재판은 항상 독선적이다.

원전: 황도 12궁",나묘,"[0, 0, 0, 0]"
5093,,두보,두보,5093,50930,[7],Login,1,1,,"[59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1,1,0,5,,,true,true,0,5000,3500,287,190,60,1314,871,5,7,2,20,"[10000, 15000, 2000000000]",0,1005,4,0,0,Tanker,512,512,0,0,0,0,Event,"절세의 미청년으로서, 절친인 이백과 함께 세상을 방랑하고 있는 시인.
천재 시인인 이백과 달리, 두보는 철저한 노력을 통해 자신의 문학을 발전시켰다.
또한 친구 이백이 호탕한 풍류남아인데 비해, 두보는 섬세한 용모의 모범생이라는 것도 흥미롭다.
이백이 달을 사랑하는 반면, 두보는 달이 비춰지는 호수를 사랑하는 듯.

원전: 고대 중국사",ZB,"[0, 0, 0, 0]"
5094,,춘추,춘추,5094,50940,[7],Auction,1,1,,"[59, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0]",13,0,4,0,5,,,,,0,5000,3500,388,258,60,1777,1184,5,7,2,20,"[10000, 15000, 2000000000]",1,11004,4,0,0,Tanker,512,512,0,0,0,0,Premium,"신라국의 대표이자 주장으로 국제 축구 경기에 출전하게 된 소녀.
축구를 매우 좋아하지만, 경기 중에 거친 플레이를 하지 않았음에도 상의 유니폼이 자주 찢어져서 고민을 하고 있다.
팬 층이 두터운 편인데, 실력외의 다른 이유가 있는 듯 하다.

원전: <삼국유사>",아이작 헤인 3세,"[0, 0, 0, 0]"
5095,,바나나맨,바나나맨,5095,50950,[8],Monster,1,1,,"[59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",13,0,4,0,5,,,true,true,0,5000,3500,281,282,60,1288,1291,5,7,2,20,"[10000, 15000, 2000000000]",0,3004,4,0,0,Healer,512,512,0,0,0,0,Event,"정체불명의 이차원에서 건너온 존재.
바나나를 항상 가지고 다니며, 공격할 때 이것을 집어 던진다.
굉장한 적중률을 자랑하고 있기 때문에 바나나맨이라고 불리는 듯하다.
어딘가에서 바나나를 계속 꺼낼 수 있는데, 이 바나나에 맞으면 힘이 빠지게 된다.
그러나 정작 본인은 바나나에 불만이 많아 보인다. 건전지를 넣을 수 있는 걸 원한다고 하는데 무슨 뜻인지는 불분명.

원전: <성 정체성을 깨달은 아이>","엉덩국, CTYPE","[0, 0, 0, 0]"
5096,,덩국맨,덩국맨,5096,50960,[8],Monster,1,1,,"[59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12,1,3,0,5,,,true,true,0,5000,3500,326,217,60,1495,993,5,7,2,20,"[10000, 15000, 2000000000]",0,1006,4,0,0,Tanker,512,512,0,0,0,0,Event,"정체불명의 이차원에서 건너온 존재.
약간 정신이 나간 듯한 모습으로 지나가는 사람들의 엉덩이를 때리게 해달라고 요청한다.
거절도 도주도 불가능하기 때문에 그에게 한번 걸리면 죽을 때까지 쫓겨 다니거나, 엉덩이를 때리게 해주거나 해야 한다.
어떤 과거를 가지고 있는지 알 수없으나, 가끔씩 슬픈 얼굴을 하고 침울한 모습을 보일 때도 있다.

원전: <덩국맨 이야기>","엉덩국, ZB","[0, 0, 0, 0]"
5097,,존카터,존카터,5097,50970,[8],WorldBoss,1,1,,"[580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12,0,3,0,5,,,true,,0,5000,3500,249,375,60,1141,1718,5,7,2,20,"[10000, 15000, 2000000000]",0,2007,4,0,0,Dealer,512,512,0,0,0,0,Event,"원래 참전 군인이었으나, 어쩌다가 화성으로 날아간 모험가.
화성의 전쟁에 휘말려서 큰 공을 세우게 된다.
제트 엔진이 장착된 신발로 하이 점프를 할 수 있다. 보통 사람이라면 도저히 도달할 수 없는 높이까지 도달할 수 있기 때문에 <높이 뛰는 자>라는 별명으로 불린다.

원전: <화성의 공주>",STUDIO NCG,"[0, 0, 0, 0]"
5098,,견훤,견훤,5098,50980,[8],EventPoint,1,1,,"[59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12,1,1,0,5,,,true,true,0,5000,3500,324,217,60,1486,993,5,7,2,20,"[10000, 15000, 2000000000]",1,11006,4,0,0,Tanker,512,512,0,0,0,0,Event,"국가를 세우는 것이 목표인 무장.
강인한 육체와 강철같은 인내심, 명확한 목표를 가지고 한 발자국씩 나아가는 목표지향적 인물.
호탕하고 남자다운 성격으로 주변의 많은 지지를 얻고 있으나, 주변을 돌아볼 줄 모르는 단순함은 단점으로 지적된다.
나약한 남자와 기회주의자를 제일 싫어한다.

원전: 한국사",MORRY,"[0, 0, 0, 0]"
5099,,조운,조운,5099,50990,[8],Normal,1,1,,"[51, 52, 56, 57, 0, 0, 540, 0, 0, 0, 0, 0]",13,0,1,0,5,,,,,0,5000,3500,387,258,60,1773,1181,5,7,2,20,"[10000, 15000, 2000000000]",1,11005,4,0,0,Tanker,512,512,0,0,0,0,Premium,"황제를 따르던 다섯 장수 중 하나.
가장 강력한 전사 중 하나로, 그녀가 휘두르는 창에 대적할 수 있는 자는 많지 않다.
황제의 아들을 구하기 위해 수천의 병력을 뚫고 지나온 일화는 유명하다.
풍성한 옷에 가려져 있어서 잘 드러나지 않지만, 엄청난 글레머라고 한다.

원전: <삼국지연의>",체리핀,"[0, 6011, 0, 6001]"
5100,,스티븐 P 헌터,스티븐P헌터,5100,51000,[8],Normal,1,1,,"[59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",14,1,4,0,5,,,,,0,5000,3500,268,401,60,1230,1837,5,7,2,20,"[10000, 15000, 2000000000]",0,2003,4,0,0,Dealer,512,512,0,0,0,0,Premium,"정체불명의 이차원에서 활약하던 특수요원.
비밀리에 조직된 특수은밀기동대 O.D.G의 일원이었으나, 배 위에서 벌어진 특수 작전 이후 모습을 감추었다.
O.D.G에서도 그 능력을 인정 받았던 엘리트였지만 지금은 이 남자와 관계된 어떤 소문도 들을 수 없다.

원전: <덩국맨 이야기>","엉덩국, MORRY","[0, 6011, 0, 0]"
5101,,팜걸,팜걸,5101,51010,[9],WorldBoss,1,1,,"[580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",13,0,2,0,5,,,true,,0,5000,3500,322,323,60,1475,1479,5,7,2,20,"[10000, 15000, 2000000000]",1,13006,4,0,0,Healer,512,512,0,0,0,0,Event,"정체불명의 차원을 수호하는 귀여운 마스코트 요정.
그 차원의 정체는 소금을 만들어내는 염전이라는 말도 있고, 도시를 가로지르는 가장 큰 강이라는 말도 있으나 정확하게 확인되지는 않았다.
수많은 사람들에게 꿈과 희망의 소식을 전파하고 사람들이 고통받거나 좌절할 때는 함께 슬퍼해주는 마음 착한 존재.
괴상한 마스크를 쓰고 다니지만, 자신의 의지는 아닌 듯하다. 아마도 어른의 사정인듯. 

원전: 팜플",달랑게,"[0, 0, 0, 0]"
5102,,샘 스페이드,샘스페이드,5102,51020,[9],Normal,1,1,,"[51, 52, 56, 57, 0, 0, 540, 0, 0, 0, 0, 0]",13,0,4,0,5,,,,,0,5000,3500,324,324,60,1485,1485,5,7,2,20,"[10000, 15000, 2000000000]",1,13007,4,0,0,Healer,512,512,0,0,0,0,Premium,"하드보일드의 대명사로 알려져 있는 탐정.
정의감도 없고 교활하며 난폭한 무뢰배. 교양있는 사람이라면 그녀를 멀리하는 편이 이로울 것이다.
그런 그녀가 진정으로 추구해온 단 하나의 가치는 바로 진실 그 자체. 진실을 위해서라면 어떠한 대가도 치를 각오가 되어 있다.

원전: <몰타의 매>",재바우,"[0, 6013, 0, 6001]"
5103,,멘레이키,멘레이키,5103,51030,[9],Normal,1,1,,"[51, 0, 56, 0, 53, 54, 540, 0, 0, 0, 0, 0]",14,1,1,0,5,,,,,0,5000,3500,270,404,60,1235,1852,5,7,2,20,"[10000, 15000, 2000000000]",0,2101,4,0,0,Dealer,512,512,0,0,0,0,Premium,"가면을 갈아치워가면서 자신의 인격을 바꿔나가는 정체불명의 요괴.
자신의 거처에 66개의 가면을 만들어두고 끊임없이 바꿔 써가면서 사람들을 혼란에 빠트린다.
가면마다 담겨있는 인격이 전부 다 다른데, 정작 본인 자신에게는 아무런 인격이나 혼이 없는 건 아닌지 의심되고 있다.

원전: <백기도연대>",inpells,"[0, 6013, 0, 6001]"
5104,,고담덕,고담덕,5104,51040,[9],EventPoint,1,1,,"[59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12,0,1,0,5,,,true,true,0,5000,3500,217,326,60,993,1492,5,7,2,20,"[10000, 15000, 2000000000]",0,2002,4,0,0,Dealer,512,512,0,0,0,0,Event,"즉위를 앞두고 있는 태자
어릴 적부터 비범한 모습을 보여주어서 주변에서 천재라고 불리고 있으나, 본인은 그저 입 발린 말로만 여기고 있다.
실제 그녀가 보여주는 전략과 전술은 대단히 놀라운 수준이지만, 본인이 별로 대단하게 여기지 않기 때문에 더욱 성장할 여지가 있다는 것이 재미있는 부분.

원전: 고대사",xx이나xx,"[0, 0, 0, 0]"
5105,해변의,나르키소스,해변의나르키소스,5105,51050,[10],Monster,1,1,,"[59, 0, 0, 0, 0, 0, 0, 510, 0, 0, 0, 0]",12,1,4,0,5,,,true,true,0,5000,3500,276,276,60,1265,1265,5,7,2,20,"[10000, 15000, 2000000000]",0,3006,4,0,0,Healer,512,512,0,0,0,0,Event,"정체불명의 섬으로 파견나갈 때 준비한 나르키소스의 수영복 복장.
왜인지는 몰라도 무척 귀여운 프릴 수영복이다. 본인도 마음에 드는 듯 보인다.
어째서 이런 수영복을……? 하고 묻는다면 이미 지는 것이라고 한다.

원전: 그리스 신화",죽돌이가싫어,"[0, 0, 0, 0]"
