ZoneNumber,ZoneName,TagName,ZoneSubType,EnterSp,AlwaysVisible,LimitLevel,PlayAgain,AvatarType,DailyCountExist,DailyGroup,DailyBossExist,DailyFactionCheck,ExpGain,MoneyGain,FirstClearItem,FirstClearCard,FirstClearReward,ClearItem,ClearCard,ClearReward,FirstClearExp,FirstClearEventPoint,FirstClearMoney,ClearExp,ClearEventPoint,ClearMoney,BossInfo,BossReward,PopupId,PopupArgs,Percent_EventPoint,Event_EventPoint,Percent_ExpLucky,Event_ExpLucky,Percent_MoneyLucky,Event_MoneyLucky,Percent_Raid,Event_Raid,Percent_Raid2,Event_Raid2,Percent_BonusSP,Event_BonusSP,Percent_ItemFix,Event_ItemFix,Percent_ItemFix2,Event_ItemFix2,Percent_ItemFix3,Event_ItemFix3,Percent_ItemRandom,Event_ItemRandom,Percent_Piece,Event_Piece,Percent_Friend,Event_Friend,Percent_PvP,Event_PvP,Percent_RandomBranch,Event_RandomBranch,Percent_Non,MapFileName,ThumbnailName,BgmName,BattleImage,ZoneInfoDesc,AdventureSkipConditionStat
12240,에필로그,,3,30,1,10,1,0,0,0,0,0,0,0,"[14, 1]",0,[0],[0],0,"[2115, 2, 3]",1200,0,2000,400,0,1000,"[10135, 20]",0,0,"[10, 5]",250,"[48, 432]",50,"[400, 600]",100,"[250, 450]",75,"[10137, 20]",25,"[10138, 20]",10,"[3, 5]",64,"[20072, 1]",36,"[20071, 1]",60,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",130,Librarytower_1.json,thumb_librarytower_scene,bgm_adv_indoors,Library_battle,,0
12301,사희의 의뢰,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2116],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 6]",25,"[10143, 6]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Library_1.json,thumb_library_scene,bgm_adv_indoors,Library_scene,,0
12302,에리스의 집무실 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2116],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 6]",25,"[10143, 6]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Librarytower_1.json,thumb_librarytower_scene,bgm_adv_indoors,LibraryTower_battle,,0
12303,에리스의 집무실 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2116],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 6]",25,"[10143, 6]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Librarytower_1.json,thumb_librarytower_scene,bgm_adv_indoors,LibraryTower_battle,,0
12304,도서관 외곽 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 7]",25,"[10143, 7]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Lakeside_1.json,thumb_lakeside_scene,bgm_adv_indoors,LakeSide_battle,,0
12305,도서관 외곽 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 7]",25,"[10143, 7]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Grassland_1.json,thumb_grassland_scene,bgm_adv_indoors,GrassLand_battle,,0
12306,차원 이동로,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 7]",25,"[10143, 7]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Bridgeland_1.json,thumb_bridgeland_scene,bgm_adv_indoors,BridgeLand_Battle,,0
12307,염주부 차원 입구,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 8]",25,"[10143, 8]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Flowerfield_1.json,thumb_forestpath_scene,bgm_adv_outdoors,ForestPath_battle,,0
12308,만복사의 정원 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 8]",25,"[10143, 8]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,EastTown_1.json,thumb_easttown_battle,bgm_adv_outdoors,EastTown_battle,,0
12309,만복사의 정원 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 8]",25,"[10143, 8]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,EastTown_1.json,thumb_easttown_battle,bgm_adv_outdoors,EastTown_battle,,0
12310,이생의 산책로,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 9]",25,"[10143, 9]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,EastTown_1.json,thumb_easttown_battle,bgm_adv_outdoors,EastTown_battle,,0
12311,염부궁 입구,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 9]",25,"[10143, 9]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,EastTown_1.json,thumb_easttown_battle,bgm_adv_outdoors,EastTown_battle,,0
12312,염왕 집무실,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 9]",25,"[10143, 9]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Temple_1.json,thumb_temple_scene,bgm_adv_town,Temple_battle,,0
12313,염부의 다과실 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2117],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 10]",25,"[10143, 10]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Temple_1.json,thumb_temple_scene,bgm_adv_town,Cafe_scene,,0
12314,염부의 다과실 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 10]",25,"[10143, 10]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Temple_1.json,thumb_temple_scene,bgm_adv_town,Cafe_scene,,0
12315,염부궁 비원,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 10]",25,"[10143, 10]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,EastTown_1.json,thumb_easttown_battle,bgm_adv_town,EastTown_battle,,0
12316,다시 찾은 염왕 집무실,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 11]",25,"[10143, 11]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Temple_1.json,thumb_temple_scene,bgm_adv_town,Temple_battle,,0
12317,정청의 저잣거리 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 11]",25,"[10143, 11]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Fantasytown_1.json,thumb_fantasytown_scene,bgm_adv_town,FantasyTown_battle,,0
12318,정청의 저잣거리 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 11]",25,"[10143, 11]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Fantasytown_1.json,thumb_fantasytown_scene,bgm_adv_gag,FantasyTown_battle,,0
12319,향랑의 메종 드 파팡 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,"[10146, 12]",0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 12]",25,"[10143, 12]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Librarytower_1.json,thumb_librarytower_scene,bgm_adv_gag,Library_battle,,0
12320,향랑의 메종 드 파팡 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 12]",25,"[10143, 12]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Librarytower_1.json,thumb_librarytower_scene,bgm_adv_gag,Library_battle,,0
12321,설화의 저잣거리 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 12]",25,"[10143, 12]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Fantasytown_1.json,thumb_fantasytown_scene,bgm_adv_gag,FantasyTown_battle,,0
12322,설화의 저잣거리 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,"[10147, 13]",0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 13]",25,"[10143, 13]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Fantasytown_1.json,thumb_fantasytown_scene,bgm_adv_gag,FantasyTown_battle,,0
12323,설화의 저잣거리 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 13]",25,"[10143, 13]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Fantasytown_1.json,thumb_fantasytown_scene,bgm_adv_gag,FantasyTown_battle,,0
12324,설화의 저잣거리 4,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10142, 14]",25,"[10143, 14]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Fantasytown_1.json,thumb_fantasytown_scene,bgm_adv_gag,FantasyTown_battle,,0
12325,저잣거리 외곽,,3,30,1,10,1,0,0,0,0,0,0,0,[0],0,"[2119, 2, 3]",[0],0,"[2119, 2, 3]",800,0,2000,400,0,1000,"[10144, 14]",0,0,"[10, 5]",250,"[48, 432]",50,"[400, 600]",100,"[250, 450]",75,"[10142, 14]",25,"[10143, 14]",10,"[3, 5]",50,"[20073, 1]",50,"[20074, 1]",60,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",130,Flowerfield_1.json,thumb_forestpath_scene,bgm_adv_gag,ForestPath_battle,,0
12326,어두운 밤의 거리 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 15]",25,"[10145, 15]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,BridgeLand_Ngt.json,thumb_bridgelandngt_battle,bgm_adv_wilderness,BridgeLandNgt_battle,,0
12327,어두운 밤의 거리 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 15]",25,"[10145, 15]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,BridgeLand_Ngt.json,thumb_bridgelandngt_battle,bgm_adv_wilderness,BridgeLandNgt_battle,,0
12328,어두운 밤의 거리 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 15]",25,"[10145, 15]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,GrassLand_Ngt.json,thumb_grasslandngt_battle,bgm_adv_wilderness,GrassLandNgt_battle,,0
12329,어두운 밤의 거리 4,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 16]",25,"[10145, 16]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,GrassLand_Ngt.json,thumb_grasslandngt_battle,bgm_adv_wilderness,GrassLandNgt_battle,,0
12330,풍월 다과방 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 16]",25,"[10145, 16]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Librarytower_1.json,thumb_librarytower_scene,bgm_adv_wilderness,LibraryTower_battle,,0
12331,풍월 다과방 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 16]",25,"[10145, 16]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Librarytower_1.json,thumb_librarytower_scene,bgm_adv_wilderness,LibraryTower_battle,,0
12332,풍월 다과방 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 17]",25,"[10145, 17]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Librarytower_1.json,thumb_librarytower_scene,bgm_adv_wilderness,LibraryTower_battle,,0
12333,염부궁으로 돌아가는 길 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2118],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 17]",25,"[10145, 17]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Lakeside_Ngt.json,thumb_lakesidengt_battle,bgm_adv_summer_beach,LakesideNgt_battle,,0
12334,염부궁으로 돌아가는 길 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 17]",25,"[10145, 17]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Lakeside_Ngt.json,thumb_lakesidengt_battle,bgm_adv_summer_beach,LakesideNgt_battle,,0
12335,염부궁 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 18]",25,"[10145, 18]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,EastTown_Ngt.json,thumb_easttownngt_battle,bgm_adv_summer_beach,EastTownNgt_battle,,0
12336,염부궁 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 18]",25,"[10145, 18]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,EastTown_Ngt.json,thumb_easttownngt_battle,bgm_adv_summer_beach,EastTownNgt_battle,,0
12337,사희의 결심,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 19]",25,"[10145, 19]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Temple_1.json,thumb_temple_scene,bgm_adv_summer_beach,Temple_battle,,0
12338,출동! 예언의 무녀1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 19]",25,"[10145, 19]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Fantasytown_1.json,thumb_fantasytown_scene,bgm_adv_town,FantasyTown_scene,,0
12339,출동! 예언의 무녀2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10144, 20]",25,"[10145, 20]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Fantasytown_1.json,thumb_fantasytown_scene,bgm_adv_town,FantasyTown_scene,,0
12340,한림 다실,,3,30,1,10,1,0,0,0,0,0,0,0,"[14, 1]",0,[0],[0],0,"[2120, 2, 3]",1200,0,2000,400,0,1000,"[10142, 20]",0,0,"[10, 5]",250,"[48, 432]",50,"[400, 600]",100,"[250, 450]",75,"[10144, 20]",25,"[10145, 20]",10,"[3, 5]",64,"[20075, 1]",36,"[20074, 1]",60,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",130,Library_1.json,thumb_library_scene,bgm_adv_town,Cafe_scene,,0
12401,도서관 제2 휴게실 ,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2121],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10148, 6]",25,"[10149, 6]",10,"[3, 5]",50,"[20076, 1]",50,"[20077, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Library_1.json,thumb_library_scene,bgm_adv_indoors,Library_scene,,0
12402,도서관 12층 복도 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2121],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10148, 6]",25,"[10149, 6]",10,"[3, 5]",50,"[20076, 1]",50,"[20077, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Library_1.json,thumb_library_scene,bgm_adv_indoors,Library_scene,,0
12403,도서관 12층 복도 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2121],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10148, 6]",25,"[10149, 6]",10,"[3, 5]",50,"[20076, 1]",50,"[20077, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Library_1.json,thumb_library_scene,bgm_adv_indoors,Library_scene,,0
12404,에리스의 집무실,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10148, 7]",25,"[10149, 7]",10,"[3, 5]",50,"[20076, 1]",50,"[20077, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Librarytower_1.json,thumb_librarytower_scene,bgm_adv_indoors,LibraryTower_battle,,0
12405,도서관 외곽 1,,3,10,1,10,1,0,0,0,0,0,0,0,"[70005, 1]",0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10148, 7]",25,"[10149, 7]",10,"[3, 5]",50,"[20076, 1]",50,"[20077, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Lakeside_1.json,thumb_lakeside_scene,bgm_adv_indoors,LakeSide_battle,,0
12406,도서관 외곽 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10148, 7]",25,"[10149, 7]",10,"[3, 5]",50,"[20076, 1]",50,"[20077, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Flowerfield_1.json,thumb_forestpath_scene,bgm_adv_indoors,ForestPath_battle,,0
12407,마을 인근 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10148, 8]",25,"[10149, 8]",10,"[3, 5]",50,"[20076, 1]",50,"[20077, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Grassland_1.json,thumb_grassland_scene,bgm_adv_indoors,GrassLand_battle,,0
12408,마을 인근 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10148, 8]",25,"[10149, 8]",10,"[3, 5]",50,"[20076, 1]",50,"[20077, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,Bridgewater_1.json,thumb_bridgewater_scene,bgm_adv_indoors,BridgeWater_Battle,,0
12409,설날 잔치 거리 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10148, 8]",25,"[10149, 8]",10,"[3, 5]",50,"[20076, 1]",50,"[20077, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,EastWinter_1.json,thumb_eastwinter_battle,bgm_adv_town,EastWinter_battle,,0
12410,설날 잔치 거리 2,,3,10,1,10,1,0,0,0,0,0,0,0,"[70005, 1]",0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10148, 9]",25,"[10149, 9]",10,"[3, 5]",50,"[20076, 1]",50,"[20077, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,EastWinter_1.json,thumb_eastwinter_battle,bgm_adv_town,EastWinter_battle,,0
12411,설날 잔치 거리 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10148, 9]",25,"[10149, 9]",10,"[3, 5]",50,"[20076, 1]",50,"[20077, 1]",13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4018]",177,EastWinter_1.json,thumb_eastwinter_battle,bgm_adv_town,EastWinter_battle,,0
